Timestamp,Red,Green,Blue,Distance_mm
2026-01-07 12:54:41.270,833,1454,1444,153
2026-01-07 12:54:41.682,943,1472,1170,119
2026-01-07 12:54:42.085,715,746,530,48
2026-01-07 12:54:42.499,844,1501,1502,150
2026-01-07 12:54:42.912,1100,1845,1642,172
2026-01-07 12:54:43.317,976,1241,760,70
2026-01-07 12:54:43.720,545,532,439,44
2026-01-07 12:54:44.132,643,1203,1179,100
2026-01-07 12:54:44.541,1082,1843,1508,130
2026-01-07 12:54:44.944,839,990,831,68
2026-01-07 12:54:45.350,671,931,991,75
2026-01-07 12:54:45.758,804,1127,1020,94
2026-01-07 12:54:46.166,847,1188,1038,96
2026-01-07 12:54:46.575,821,1225,1091,108
2026-01-07 12:54:46.984,883,1363,1176,129
2026-01-07 12:54:47.393,868,1280,1062,105
2026-01-07 12:54:47.804,859,1392,1216,105
2026-01-07 12:54:48.213,939,1314,1231,114
2026-01-07 12:54:48.624,881,1438,1325,119
2026-01-07 12:54:49.032,856,1368,1201,105
2026-01-07 12:54:49.442,942,1436,1192,106
2026-01-07 12:54:49.851,802,1288,1032,89
2026-01-07 12:54:50.260,788,1304,1072,80
2026-01-07 12:54:50.668,786,1172,1131,93
2026-01-07 12:54:51.076,765,1116,1027,86
2026-01-07 12:54:51.483,737,1008,1060,73
2026-01-07 12:54:51.890,816,1153,1047,96
2026-01-07 12:54:52.298,833,1222,1049,94
2026-01-07 12:54:52.706,809,1239,1062,86
2026-01-07 12:54:53.115,869,1314,1094,100
2026-01-07 12:54:53.525,823,1265,1088,102
2026-01-07 12:54:53.931,920,1209,913,79
2026-01-07 12:54:54.340,796,1210,1028,82
2026-01-07 12:54:54.748,774,1236,1026,90
2026-01-07 12:54:55.156,810,1313,1074,89
2026-01-07 12:54:55.562,841,1088,918,75
2026-01-07 12:54:55.973,743,1127,1092,91
2026-01-07 12:54:56.380,762,1062,927,76
2026-01-07 12:54:56.789,750,1035,957,69
2026-01-07 12:54:57.195,712,887,813,73
2026-01-07 12:54:57.603,802,1114,978,89
2026-01-07 12:54:58.009,807,1119,831,76
2026-01-07 12:54:58.416,746,1012,803,71
2026-01-07 12:54:58.822,685,966,756,65
2026-01-07 12:54:59.230,650,919,766,64
2026-01-07 12:54:59.638,659,1075,757,66
2026-01-07 12:55:00.043,593,701,712,55
2026-01-07 12:55:00.451,647,914,921,67
2026-01-07 12:55:00.857,742,910,783,70
2026-01-07 12:55:01.263,702,879,733,65
2026-01-07 12:55:01.670,701,976,803,70
2026-01-07 12:55:02.082,830,1222,1076,84
2026-01-07 12:55:02.488,872,1187,974,85
2026-01-07 12:55:02.898,868,1173,1101,93
2026-01-07 12:55:03.307,790,1284,1052,97
2026-01-07 12:55:03.716,829,1361,1244,102
2026-01-07 12:55:04.123,877,1293,1008,85
2026-01-07 12:55:04.531,776,1125,1021,86
2026-01-07 12:55:04.937,772,1101,970,81
2026-01-07 12:55:05.348,777,1146,1176,87
2026-01-07 12:55:05.757,876,1336,1260,97
2026-01-07 12:55:06.165,897,1132,946,80
2026-01-07 12:55:06.575,803,1069,917,74
2026-01-07 12:55:06.985,851,1187,1012,80
2026-01-07 12:55:07.391,807,1067,936,73
2026-01-07 12:55:07.798,821,1082,855,68
2026-01-07 12:55:08.206,845,1019,743,62
2026-01-07 12:55:08.613,740,882,833,58
2026-01-07 12:55:09.020,738,1156,996,80
2026-01-07 12:55:09.427,766,1166,791,62
2026-01-07 12:55:09.831,670,872,759,60
2026-01-07 12:55:10.239,719,957,827,67
2026-01-07 12:55:10.646,802,1047,911,70
2026-01-07 12:55:11.053,836,1069,877,73
2026-01-07 12:55:11.461,808,1067,854,68
2026-01-07 12:55:11.868,780,1062,867,72
2026-01-07 12:55:12.276,771,1166,930,73
2026-01-07 12:55:12.683,746,1111,892,72
2026-01-07 12:55:13.091,771,1080,771,61
2026-01-07 12:55:13.497,741,1029,979,76
2026-01-07 12:55:13.905,744,1076,1090,77
2026-01-07 12:55:14.312,840,1028,880,72
2026-01-07 12:55:14.719,786,1015,849,66
2026-01-07 12:55:15.128,870,1285,1059,75
2026-01-07 12:55:15.538,1027,1533,1332,93
2026-01-07 12:55:15.948,1088,1465,1114,90
2026-01-07 12:55:16.353,741,1000,832,67
2026-01-07 12:55:16.762,906,1042,794,68
2026-01-07 12:55:17.167,664,983,754,67
2026-01-07 12:55:17.574,597,835,719,63
2026-01-07 12:55:17.981,591,817,753,67
2026-01-07 12:55:18.389,622,863,811,75
2026-01-07 12:55:18.795,660,923,813,73
2026-01-07 12:55:19.203,763,1060,949,87
2026-01-07 12:55:19.610,820,1123,979,93
2026-01-07 12:55:20.019,746,1121,931,88
2026-01-07 12:55:20.428,761,1147,978,90
2026-01-07 12:55:20.838,829,1186,1031,95
2026-01-07 12:55:21.249,793,1241,1069,90
2026-01-07 12:55:21.656,888,1360,1069,81
2026-01-07 12:55:22.065,813,1263,1101,89
2026-01-07 12:55:22.470,671,726,530,43
2026-01-07 12:55:22.875,465,494,358,36
2026-01-07 12:55:23.280,451,521,405,33
2026-01-07 12:55:23.685,507,563,479,39
2026-01-07 12:55:24.090,593,648,428,42
2026-01-07 12:55:24.495,474,518,387,32
2026-01-07 12:55:24.905,950,1345,962,20
2026-01-07 12:55:25.390,6674,12627,14195,33
2026-01-07 12:55:25.826,14652,1425,364,25
2026-01-07 12:55:26.227,452,523,382,36
2026-01-07 12:55:26.632,427,487,376,37
2026-01-07 12:55:27.038,440,518,394,39
2026-01-07 12:55:27.442,463,506,363,34
2026-01-07 12:55:27.848,436,516,349,31
2026-01-07 12:55:28.252,439,519,382,37
2026-01-07 12:55:28.656,449,494,378,38
2026-01-07 12:55:29.061,439,505,392,38
2026-01-07 12:55:29.467,475,513,384,37
2026-01-07 12:55:29.871,439,512,378,34
2026-01-07 12:55:30.277,520,633,489,29
2026-01-07 12:55:30.681,493,540,476,19
2026-01-07 12:55:31.087,442,509,449,38
2026-01-07 12:55:31.491,464,564,457,44
2026-01-07 12:55:31.897,568,702,600,52
2026-01-07 12:55:32.302,643,728,586,51
2026-01-07 12:55:32.708,714,937,829,66
2026-01-07 12:55:33.117,683,1071,934,78
2026-01-07 12:55:33.523,725,1177,914,79
2026-01-07 12:55:33.928,732,1059,956,84
2026-01-07 12:55:34.336,778,1122,1009,87
2026-01-07 12:55:34.743,771,1052,903,85
2026-01-07 12:55:35.150,718,958,810,74
2026-01-07 12:55:35.557,759,1026,827,69
2026-01-07 12:55:35.963,734,1027,816,74
2026-01-07 12:55:36.373,768,1061,889,82
2026-01-07 12:55:36.782,755,1230,1022,86
2026-01-07 12:55:37.191,787,1247,1011,86
2026-01-07 12:55:37.601,783,1168,1001,87
2026-01-07 12:55:38.007,765,1161,982,87
2026-01-07 12:55:38.415,738,1067,965,89
2026-01-07 12:55:38.824,742,1083,985,92
2026-01-07 12:55:39.230,741,1080,940,89
2026-01-07 12:55:39.637,765,1062,928,86
2026-01-07 12:55:40.047,789,1106,951,84
2026-01-07 12:55:40.454,804,1154,913,75
2026-01-07 12:55:40.862,790,1048,829,68
2026-01-07 12:55:41.270,829,1034,785,66
2026-01-07 12:55:41.677,786,814,554,50
2026-01-07 12:55:42.082,522,777,556,46
2026-01-07 12:55:42.488,578,716,686,50
2026-01-07 12:55:42.894,579,700,584,50
2026-01-07 12:55:43.299,545,672,550,52
2026-01-07 12:55:43.704,564,649,528,51
2026-01-07 12:55:44.110,581,704,536,51
2026-01-07 12:55:44.515,559,674,543,45
2026-01-07 12:55:44.921,554,730,567,48
2026-01-07 12:55:45.326,573,707,583,50
2026-01-07 12:55:45.731,543,655,621,44
2026-01-07 12:55:46.136,566,664,546,49
2026-01-07 12:55:46.542,553,655,530,51
2026-01-07 12:55:46.947,547,691,552,51
2026-01-07 12:55:47.353,543,828,646,57
2026-01-07 12:55:47.761,640,928,782,64
2026-01-07 12:55:48.169,703,1069,814,66
2026-01-07 12:55:48.574,661,816,704,55
2026-01-07 12:55:48.980,609,766,749,54
2026-01-07 12:55:49.387,629,820,707,65
2026-01-07 12:55:49.795,683,938,852,76
2026-01-07 12:55:50.206,800,1183,1053,95
2026-01-07 12:55:50.614,884,1317,1041,91
2026-01-07 12:55:51.023,889,1302,1091,85
2026-01-07 12:55:51.433,1006,1375,1090,81
2026-01-07 12:55:51.844,1050,1410,1158,86
2026-01-07 12:55:52.254,1114,1539,1299,102
2026-01-07 12:55:52.669,1187,1656,1417,107
2026-01-07 12:55:53.079,1218,1845,1582,116
2026-01-07 12:55:53.489,1228,1843,1559,116
2026-01-07 12:55:53.900,1298,1771,1447,100
2026-01-07 12:55:54.309,1343,1718,1363,90
2026-01-07 12:55:54.719,1281,1584,1260,88
2026-01-07 12:55:55.130,1090,1469,1219,89
2026-01-07 12:55:55.541,1117,1527,1293,97
2026-01-07 12:55:55.952,1157,1732,1397,100
2026-01-07 12:55:56.364,1283,1717,1426,104
2026-01-07 12:55:56.772,1160,1623,1305,93
2026-01-07 12:55:57.184,1233,1575,1258,85
2026-01-07 12:55:57.591,1151,1495,1112,75
2026-01-07 12:55:57.997,932,1441,1134,80
2026-01-07 12:55:58.407,969,1637,1189,84
2026-01-07 12:55:58.818,1002,1644,1208,83
2026-01-07 12:55:59.229,1006,1428,1232,86
2026-01-07 12:55:59.640,1050,1598,1293,84
2026-01-07 12:56:00.051,1083,1599,1253,85
2026-01-07 12:56:00.460,1042,1452,1118,76
2026-01-07 12:56:00.866,852,1108,944,75
2026-01-07 12:56:01.274,778,1053,982,78
2026-01-07 12:56:01.680,761,1028,868,71
2026-01-07 12:56:02.085,836,1088,928,71
2026-01-07 12:56:02.495,905,1225,1063,84
2026-01-07 12:56:02.901,889,1285,1029,93
2026-01-07 12:56:03.310,856,1195,991,91
2026-01-07 12:56:03.718,798,1133,915,86
2026-01-07 12:56:04.128,858,1102,928,85
2026-01-07 12:56:04.535,771,1121,949,78
2026-01-07 12:56:04.942,772,1195,897,72
2026-01-07 12:56:05.351,756,1224,853,71
2026-01-07 12:56:05.759,705,958,969,66
2026-01-07 12:56:06.169,828,1106,1001,70
2026-01-07 12:56:06.577,828,1046,929,69
2026-01-07 12:56:06.984,675,875,745,61
2026-01-07 12:56:07.391,623,800,666,60
2026-01-07 12:56:07.798,648,751,597,58
2026-01-07 12:56:08.203,639,865,708,61
2026-01-07 12:56:08.608,702,828,619,56
2026-01-07 12:56:09.015,742,888,658,54
2026-01-07 12:56:09.419,620,827,697,55
2026-01-07 12:56:09.826,698,949,837,68
2026-01-07 12:56:10.232,727,993,996,69
2026-01-07 12:56:10.641,800,1062,875,75
2026-01-07 12:56:11.047,765,940,779,69
2026-01-07 12:56:11.454,710,936,829,77
2026-01-07 12:56:11.866,786,1079,917,75
2026-01-07 12:56:12.272,866,1157,926,75
2026-01-07 12:56:12.680,843,1135,866,73
2026-01-07 12:56:13.087,784,1009,823,73
2026-01-07 12:56:13.492,692,981,821,73
2026-01-07 12:56:13.902,731,1103,1043,85
2026-01-07 12:56:14.308,780,987,839,69
2026-01-07 12:56:14.715,764,959,922,67
2026-01-07 12:56:15.120,732,821,731,59
2026-01-07 12:56:15.530,842,1134,979,74
2026-01-07 12:56:15.939,907,1320,1070,83
2026-01-07 12:56:16.348,1069,1479,1154,82
2026-01-07 12:56:16.757,1020,1280,916,71
2026-01-07 12:56:17.162,797,966,732,65
2026-01-07 12:56:17.569,711,892,730,59
2026-01-07 12:56:17.975,625,962,742,68
2026-01-07 12:56:18.385,630,1040,743,69
2026-01-07 12:56:18.790,623,865,770,69
2026-01-07 12:56:19.198,678,948,897,76
2026-01-07 12:56:19.607,719,1040,909,75
2026-01-07 12:56:20.015,814,1022,864,71
2026-01-07 12:56:20.420,772,913,768,63
2026-01-07 12:56:20.829,878,1194,892,68
2026-01-07 12:56:21.238,849,1130,926,72
2026-01-07 12:56:21.651,1009,1413,1126,84
2026-01-07 12:56:22.059,1047,1192,922,74
2026-01-07 12:56:22.465,771,1022,809,73
2026-01-07 12:56:22.873,728,1112,861,73
2026-01-07 12:56:23.281,696,978,786,71
2026-01-07 12:56:23.687,632,837,619,55
2026-01-07 12:56:24.093,553,697,561,53
2026-01-07 12:56:24.499,497,565,526,46
2026-01-07 12:56:24.905,498,569,470,44
2026-01-07 12:56:25.309,535,744,564,50
2026-01-07 12:56:25.715,675,889,722,63
2026-01-07 12:56:26.124,667,1004,875,71
2026-01-07 12:56:26.534,775,1258,971,80
2026-01-07 12:56:26.943,734,1140,985,90
2026-01-07 12:56:27.351,734,1177,1005,94
2026-01-07 12:56:27.762,762,1359,1159,112
2026-01-07 12:56:28.171,811,1311,1232,122
2026-01-07 12:56:28.578,824,1260,1124,106
2026-01-07 12:56:28.984,850,1263,1093,98
2026-01-07 12:56:29.390,881,1166,923,80
2026-01-07 12:56:29.796,766,910,704,61
2026-01-07 12:56:30.204,709,953,827,69
2026-01-07 12:56:30.612,737,988,786,70
2026-01-07 12:56:31.020,712,946,749,68
2026-01-07 12:56:31.426,627,892,681,58
2026-01-07 12:56:31.833,597,818,684,58
2026-01-07 12:56:32.239,636,828,738,60
2026-01-07 12:56:32.647,648,845,739,61
2026-01-07 12:56:33.054,676,913,797,66
2026-01-07 12:56:33.462,720,938,790,71
2026-01-07 12:56:33.868,712,952,817,75
2026-01-07 12:56:34.276,729,1035,839,75
2026-01-07 12:56:34.683,714,984,791,70
2026-01-07 12:56:35.093,793,1021,817,69
2026-01-07 12:56:35.500,724,1046,830,69
2026-01-07 12:56:35.904,698,966,781,61
2026-01-07 12:56:36.310,692,888,764,63
2026-01-07 12:56:36.718,705,954,977,64
2026-01-07 12:56:37.127,870,1167,1049,83
2026-01-07 12:56:37.535,932,1277,1101,85
2026-01-07 12:56:37.941,854,1085,895,77
2026-01-07 12:56:38.351,761,1079,828,74
2026-01-07 12:56:38.757,729,917,702,67
2026-01-07 12:56:39.164,648,901,716,67
2026-01-07 12:56:39.571,653,996,803,69
2026-01-07 12:56:39.978,639,964,832,75
2026-01-07 12:56:40.389,668,1193,951,83
2026-01-07 12:56:40.798,804,1229,1159,86
2026-01-07 12:56:41.206,819,1087,1053,69
2026-01-07 12:56:41.611,763,1002,982,61
2026-01-07 12:56:42.016,757,799,573,47
2026-01-07 12:56:42.420,602,635,496,40
2026-01-07 12:56:42.827,595,754,610,50
2026-01-07 12:56:43.233,834,965,800,64
2026-01-07 12:56:43.641,742,1048,800,64
2026-01-07 12:56:44.052,854,1293,1049,77
2026-01-07 12:56:44.460,856,1177,1005,81
2026-01-07 12:56:44.866,777,1063,993,81
2026-01-07 12:56:45.273,719,941,794,69
2026-01-07 12:56:45.678,658,879,729,68
2026-01-07 12:56:46.085,679,852,710,69
2026-01-07 12:56:46.492,674,993,729,68
2026-01-07 12:56:46.899,736,997,805,77
2026-01-07 12:56:47.308,767,1046,845,74
2026-01-07 12:56:47.715,742,1031,838,65
2026-01-07 12:56:48.122,707,926,742,58
2026-01-07 12:56:48.528,715,892,724,57
2026-01-07 12:56:48.934,676,836,720,57
2026-01-07 12:56:49.341,685,824,640,55
2026-01-07 12:56:49.746,635,730,589,49
2026-01-07 12:56:50.153,639,816,703,61
2026-01-07 12:56:50.565,740,1164,1071,98
2026-01-07 12:56:50.974,921,1465,1340,147
2026-01-07 12:56:51.386,945,1589,1469,169
2026-01-07 12:56:51.799,1133,1886,1727,149
2026-01-07 12:56:52.211,1315,2059,1685,129
2026-01-07 12:56:52.624,1213,1885,1671,132
2026-01-07 12:56:53.038,1277,2023,1757,154
2026-01-07 12:56:53.450,1242,1936,1664,154
2026-01-07 12:56:53.861,1148,1812,1517,153
2026-01-07 12:56:54.272,1032,1522,1346,140
2026-01-07 12:56:54.683,964,1498,1249,128
2026-01-07 12:56:55.092,893,1466,1249,132
2026-01-07 12:56:55.499,929,1459,1272,135
2026-01-07 12:56:55.908,950,1455,1336,137
2026-01-07 12:56:56.318,944,1606,1380,139
2026-01-07 12:56:56.726,943,1539,1346,135
2026-01-07 12:56:57.137,950,1540,1400,129
2026-01-07 12:56:57.549,1011,1643,1413,122
2026-01-07 12:56:57.959,1007,1615,1378,117
2026-01-07 12:56:58.368,995,1549,1317,114
2026-01-07 12:56:58.776,946,1421,1315,114
2026-01-07 12:56:59.186,932,1425,1305,117
2026-01-07 12:56:59.596,948,1447,1377,118
2026-01-07 12:57:00.009,1009,1591,1397,112
2026-01-07 12:57:00.419,897,1336,1195,106
2026-01-07 12:57:00.829,845,1275,1182,107
2026-01-07 12:57:01.236,837,1310,1325,115
2026-01-07 12:57:01.645,964,1428,1285,102
2026-01-07 12:57:02.056,1132,1537,1356,93
2026-01-07 12:57:02.466,1213,1563,1359,95
2026-01-07 12:57:02.879,1153,1637,1506,105
2026-01-07 12:57:03.292,1254,1713,1519,110
2026-01-07 12:57:03.700,981,1359,1162,104
2026-01-07 12:57:04.110,846,1263,1211,114
2026-01-07 12:57:04.519,858,1280,1069,107
2026-01-07 12:57:04.927,858,1216,1086,107
2026-01-07 12:57:05.338,844,1207,1103,107
2026-01-07 12:57:05.745,824,1270,1178,114
2026-01-07 12:57:06.153,864,1333,1102,109
2026-01-07 12:57:06.561,851,1321,1119,109
2026-01-07 12:57:06.971,878,1481,1246,125
2026-01-07 12:57:07.380,910,1507,1323,148
2026-01-07 12:57:07.791,913,1544,1350,148
2026-01-07 12:57:08.203,963,1627,1367,125
2026-01-07 12:57:08.612,903,1383,1192,112
2026-01-07 12:57:09.021,860,1497,1248,116
2026-01-07 12:57:09.431,851,1419,1179,108
2026-01-07 12:57:09.838,800,1203,1165,106
2026-01-07 12:57:10.244,801,1180,1056,97
2026-01-07 12:57:10.649,824,1068,837,73
2026-01-07 12:57:11.056,778,991,828,70
2026-01-07 12:57:11.467,814,1117,959,81
2026-01-07 12:57:11.874,819,1148,961,86
2026-01-07 12:57:12.284,866,1276,1082,100
2026-01-07 12:57:12.688,819,1107,941,78
2026-01-07 12:57:13.094,731,995,777,65
2026-01-07 12:57:13.504,708,1175,872,72
2026-01-07 12:57:13.911,745,1032,959,75
2026-01-07 12:57:14.316,655,793,743,63
2026-01-07 12:57:14.725,741,1021,846,72
2026-01-07 12:57:15.132,759,1053,889,80
2026-01-07 12:57:15.538,737,868,670,57
2026-01-07 12:57:15.944,674,800,649,55
2026-01-07 12:57:16.353,776,989,840,70
2026-01-07 12:57:16.762,834,1119,901,79
2026-01-07 12:57:17.172,812,1207,1149,88
2026-01-07 12:57:17.582,907,1429,1150,89
2026-01-07 12:57:17.990,872,1347,1080,84
2026-01-07 12:57:18.398,813,1171,887,69
